line_code,source,target,distance_miles
NW6003,9989,4550,0.0
NW6003,4550,4089,0.0
NW6003,4089,4739,0.0
NW6003,4739,4741,0.0
NW6003,4741,158,0.0
NW6003,158,11722,0.0
NW6003,11722,9449,0.0
NW6003,9449,9439,0.0
NW6003,9439,9443,0.0
NW6003,9443,9440,0.0
NW6005,6207,6209,0.0
NW6005,6209,6211,0.0
NW6005,6211,6210,0.0
NW6005,6210,6188,0.0
NW6005,6188,8389,0.0
NW6005,8389,11006,0.0
NW6005,11006,11467,0.0
NW6005,11467,10976,0.0
NW6007,6188,8389,0.0
NW6007,8389,11466,0.0
NW6007,11466,6888,0.0
NW6009,10977,9051,0.0
NW6009,9051,6392,0.0
NW6009,6392,9669,0.0
NW6009,9669,392,0.0
NW6009,392,4066,0.0
NW6009,4066,2498,0.0
NW6009,2498,2420,0.0
NW6009,2420,4320,0.0
NW6009,4320,4863,0.0
NW6009,4863,10002,0.0
NW6009,10002,10003,0.0
NW6009,10003,10980,0.0
NW6009,10980,9997,0.0
NW6009,9997,3650,0.0
NW6009,3650,258,0.0
NW6009,258,6984,0.0
NW6009,6984,4547,0.0
NW6009,4547,1284,0.0
NW6009,1284,6559,0.0
NW6009,6559,696,0.0
NW6009,696,6040,0.0
NW6009,6040,8540,0.0
NW6011,10981,971,0.0
NW6011,971,10978,0.0
NW6011,10978,11468,0.0
NW6011,11468,4343,0.0
NW6011,4343,1208,0.0
NW6011,1208,3213,0.0
NW6011,3213,11469,0.0
NW6011,11469,2538,0.0
NW6011,2538,11470,0.0
NW6011,11470,829,0.0
NW6011,829,834,0.0
NW6013,5719,10413,0.0
NW6013,10413,2420,0.0
NW6015,10980,7049,0.0
NW6015,7049,6901,0.0
NW6015,6901,9585,0.0
NW6015,9585,7712,0.0
NW6015,7712,10982,0.0
NW6015,10982,5197,0.0
NW6015,5197,5130,0.0
NW7001,6211,6209,0.0
NW7001,6209,6207,0.0
NW7001,6207,6073,0.0
NW7001,6073,1111,0.0
NW7001,1111,9256,0.0
NW7001,9256,6831,0.0
NW7001,6831,6429,0.0
NW7001,6429,9645,0.0
NW7001,9645,6155,0.0
NW7001,6155,2444,0.0
NW7001,2444,2442,0.0
NW7001,2442,2441,0.0
NW7001,2441,2435,0.0
NW7001,2435,11471,0.0
NW7001,11471,7565,0.0
NW7001,7565,7566,0.0
NW7001,7566,7567,0.0
NW7001,7567,8435,0.0
NW7001,8435,5549,0.0
NW7001,5549,9772,0.0
NW7001,9772,9354,0.0
NW7001,9354,11472,0.0
NW7001,11472,4085,0.0
NW7001,4085,10984,0.0
NW7001,10984,4193,0.0
NW7001,4193,11940,0.0
NW7001,11940,2438,0.0
NW7001,2438,2437,0.0
NW7005,2442,2443,0.0
NW7005,2443,2440,0.0
NW7006,9354,11472,0.0
NW7006,11472,8816,0.0
NW7007,3570,2385,0.0
NW7007,2385,7866,0.0
NW7007,7866,1285,0.0
NW7007,1285,6893,0.0
NW7009,3570,5758,0.0
NW7009,5758,5759,0.0
NW7009,5759,891,0.0
NW7009,891,7202,0.0
NW7009,7202,1861,0.0
NW7009,1861,6129,0.0
NW7009,6129,836,0.0
NW7009,836,834,0.0
NW7009,834,827,0.0
NW7009,827,832,0.0
NW7009,832,7709,0.0
NW7009,7709,1814,0.0
NW7009,1814,86,0.0
NW7009,86,4735,0.0
NW7009,4735,4115,0.0
NW7009,4115,7758,0.0
NW7009,7758,7756,0.0
NW7009,7756,3637,0.0
NW7009,3637,1453,0.0
NW7009,1453,2126,0.0
NW7009,2126,8816,0.0
NW7009,8816,4085,0.0
NW7009,4085,11659,0.0
NW7011,3571,5759,0.0
NW7013,832,7711,0.0
NW7013,7711,5506,0.0
NW7013,5506,9915,0.0
NW7013,9915,1937,0.0
NW7013,1937,1936,0.0
NW7013,1936,10985,0.0
NW7017,3637,1451,0.0
NW7017,1451,1452,0.0
NW7017,1452,1159,0.0
NW7017,1159,6601,0.0
NW7017,6601,1721,0.0
NW7017,1721,2097,0.0
NW7019,9256,6204,0.0
NW7019,6204,6185,0.0
NW7021,6073,7132,0.0
NW7021,7132,474,0.0
NW7021,474,374,0.0
NW7021,374,373,0.0
NW7021,373,11005,0.0
NW7021,11005,7993,0.0
NW7021,7993,6297,0.0
NW7021,6297,3664,0.0
NW7021,3664,2614,0.0
NW7021,2614,10984,0.0
NW7021,10984,6395,0.0
NW7023,7132,1111,0.0
NW7025,7132,7133,0.0
NW7025,7133,336,0.0
NW7027,474,7133,0.0
NW8001,4741,5840,0.0
NW8001,5840,2398,0.0
NW8001,2398,115,0.0
NW8001,115,8776,0.0
NW8001,8776,949,0.0
NW8001,949,10986,0.0
NW8001,10986,5822,0.0
NW8001,5822,10987,0.0
NW8001,10987,5830,0.0
NW8001,5830,10988,0.0
NW8001,10988,6983,0.0
NW8001,6983,6265,0.0
NW8001,6265,5837,0.0
NW8001,5837,7967,0.0
NW8001,7967,7966,0.0
NW8001,7966,11008,0.0
NW8001,11008,929,0.0
NW8001,929,998,0.0
NW8001,998,1000,0.0
NW8001,1000,999,0.0
NW8001,999,8165,0.0
NW8001,8165,10860,0.0
NW8001,10860,843,0.0
NW8001,843,4081,0.0
NW8001,4081,4342,0.0
NW8001,4342,3508,0.0
NW8001,3508,3579,0.0
NW8001,3579,116,0.0
NW8001,116,4315,0.0
NW8001,4315,776,0.0
NW8001,776,8537,0.0
NW8001,8537,8539,0.0
NW8001,8539,8542,0.0
NW8001,8542,8540,0.0
NW8003,6983,5838,0.0
NW8003,5838,4971,0.0
NW8003,4971,5912,0.0
NW8005,11008,11009,0.0
NW8005,11009,5235,0.0
NW8005,5235,5234,0.0
NW8005,5234,11010,0.0
NW8005,11010,9684,0.0
NW8005,9684,9685,0.0
NW8005,9685,6891,0.0
NW8005,6891,118,0.0
NW8005,118,6874,0.0
NW8005,6874,5895,0.0
NW8005,5895,9419,0.0
NW8005,9419,114,0.0
NW8005,114,6893,0.0
NW8005,6893,11718,0.0
NW8007,998,995,0.0
NW8007,995,6393,0.0
NW8007,6393,119,0.0
NW8007,119,118,0.0
NW8009,9684,7695,0.0
NW8009,7695,3379,0.0
NW8009,3379,10989,0.0
NW8009,10989,5130,0.0
NW8011,5912,4971,0.0
NW8011,4971,6264,0.0
NW8011,6264,5836,0.0
NW8011,5836,5831,0.0
NW8011,5831,10884,0.0
NW8011,10884,4106,0.0
NW8011,4106,11011,0.0
NW8011,11011,1185,0.0
NW8011,1185,10990,0.0
NW8011,10990,1191,0.0
NW8011,1191,1190,0.0
NW8011,1190,1193,0.0
NW8011,1193,620,0.0
NW8011,620,10991,0.0
NW8011,10991,621,0.0
NW8011,621,10883,0.0
NW8011,10883,5402,0.0
NW8011,5402,6328,0.0
NW8011,6328,6033,0.0
NW8011,6033,6223,0.0
NW8011,6223,4567,0.0
NW8011,4567,10064,0.0
NW8011,10064,10065,0.0
NW8011,10065,10063,0.0
NW8013,10884,4106,0.0
NW8013,4106,10990,0.0
NW8013,10990,1189,0.0
NW8013,1189,1182,0.0
NW8013,1182,1184,0.0
NW8013,1184,3799,0.0
NW8013,3799,10992,0.0
NW8013,10992,7720,0.0
NW8013,7720,10993,0.0
NW8013,10993,641,0.0
NW8013,641,7400,0.0
NW8013,7400,8559,0.0
NW8013,8559,1207,0.0
NW8013,1207,1206,0.0
NW8013,1206,3257,0.0
NW8013,3257,11012,0.0
NW8013,11012,4517,0.0
NW8013,4517,10999,0.0
NW8015,620,9666,0.0
NW8015,9666,9665,0.0
NW8015,9665,6494,0.0
NW8015,6494,6495,0.0
NW8015,6495,6496,0.0
NW8015,6496,6492,0.0
NW8017,10994,10992,0.0
NW8017,10992,10993,0.0
NW9001,2834,10952,0.0
NW9001,10952,9397,0.0
NW9001,9397,3908,0.0
NW9001,3908,4145,0.0
NW9001,4145,493,0.0
NW9001,493,4520,0.0
NW9001,4520,3238,0.0
NW9001,3238,10663,0.0
NW9001,10663,10661,0.0
NW9001,10661,3048,0.0
NW9001,3048,1801,0.0
NW9001,1801,1802,0.0
NW9001,1802,1800,0.0
NW9001,1800,6801,0.0
NW9001,6801,4192,0.0
NW9001,4192,11013,0.0
NW9001,11013,4191,0.0
NW9001,4191,11014,0.0
NW9001,11014,10194,0.0
NW9001,10194,2542,0.0
NW9001,2542,8754,0.0
NW9001,8754,12224,0.0
NW9001,12224,12225,0.0
NW9001,12225,12226,0.0
NW9001,12226,12227,0.0
NW9003,1801,1803,0.0
NW9005,1802,1803,0.0
NW9005,1803,10630,0.0
NW9005,10630,7061,0.0
NW9005,7061,7060,0.0
NW9005,7060,7063,0.0
NW9005,7063,7062,0.0
NW9005,7062,4018,0.0
NW9005,4018,9386,0.0
NW9005,9386,1485,0.0
NW9005,1485,1487,0.0
NW9005,1487,11723,0.0
NW9007,6801,6800,0.0
NW9007,6800,8916,0.0
NW9007,8916,5938,0.0
NW9007,5938,5939,0.0
NW9007,5939,7743,0.0
NW9007,7743,10995,0.0
NW9007,10995,1105,0.0
NW9007,1105,1227,0.0
NW9007,1227,7655,0.0
NW9007,7655,7934,0.0
NW9007,7934,842,0.0
NW9007,842,333,0.0
NW9009,5939,11473,0.0
NW9009,11473,7727,0.0
NW9009,7727,10969,0.0
NW9011,10995,11015,0.0
NW9011,11015,10265,0.0
NW9011,10265,4766,0.0
NW9011,4766,4768,0.0
NW9011,4768,4767,0.0
NW9013,11015,1107,0.0
NW9013,1107,1108,0.0
NW9017,4192,1741,0.0
NW9017,1741,6714,0.0
NW9019,1485,10996,0.0
NW9019,10996,1162,0.0
NW9019,1162,11962,0.0
NW9021,1486,1485,0.0
NW9021,1485,2988,0.0
NW9021,2988,1747,0.0
NW9021,1747,9916,0.0
NW9021,9916,3615,0.0
NW9021,3615,6802,0.0
NW9021,6802,2641,0.0
NW9021,2641,6020,0.0
NW9021,6020,11013,0.0
NW9901,3889,10984,0.0
NW9901,10984,11474,0.0
NW9901,11474,4231,0.0
NW9901,4231,5745,0.0
NW9901,5745,8138,0.0
NW9901,8138,8137,0.0
NW9901,8137,11090,0.0
NW9901,11090,11091,0.0
NW9901,11091,4238,0.0
NW9901,4238,4678,0.0
NW9901,4678,7691,0.0
NW9901,7691,7693,0.0
NW9901,7693,806,0.0
NW9901,806,2570,0.0
NW9901,2570,3642,0.0
NW9901,3642,125,0.0
NW9901,125,5904,0.0
NW9901,5904,5250,0.0
NW9901,5250,2378,0.0
NW9901,2378,6892,0.0
NW9901,6892,253,0.0
NW9901,253,6772,0.0
NW9901,6772,6769,0.0
NW9901,6769,5842,0.0
NW9901,5842,5339,0.0
NW9901,5339,308,0.0
NW9901,308,5737,0.0
NW9901,5737,4563,0.0
NW9901,4563,7125,0.0
NW9901,7125,1622,0.0
NW9901,1622,11001,0.0
NW9901,11001,6768,0.0
NW9901,6768,6774,0.0
NW9901,6774,12120,0.0
GW103,6971,7785,0.0
GW103,7785,11342,0.0
GW103,11342,6970,0.0
GW103,6970,9742,0.0
GW103,9742,11143,0.0
GW103,11143,7002,0.0
GW103,7002,5384,0.0
GW103,5384,10759,0.0
GW103,10759,6868,0.0
GW103,6868,10766,0.0
GW103,10766,6862,0.0
GW103,6862,6866,0.0
GW103,6866,6867,0.0
GW103,6867,6864,0.0
GW103,6864,6865,0.0
GW103,6865,6869,0.0
GW103,6869,3555,0.0
GW103,3555,95,0.0
GW103,95,96,0.0
GW103,96,97,0.0
GW103,97,3004,0.0
GW103,3004,9826,0.0
GW103,9826,9827,0.0
GW103,9827,4114,0.0
GW103,4114,4112,0.0
GW103,4112,8698,0.0
GW103,8698,8699,0.0
GW103,8699,8702,0.0
GW103,8702,8700,0.0
GW103,8700,4173,0.0
GW103,4173,4176,0.0
GW103,4176,4174,0.0
GW103,4174,4693,0.0
GW103,4693,8760,0.0
GW103,8760,2995,0.0
GW103,2995,9812,0.0
GW103,9812,9819,0.0
GW103,9819,9818,0.0
GW103,9818,9820,0.0
GW103,9820,4937,0.0
GW103,4937,5306,0.0
GW103,5306,5305,0.0
GW103,5305,2755,0.0
GW103,2755,8404,0.0
GW103,8404,8403,0.0
GW103,8403,8406,0.0
GW103,8406,8405,0.0
GW103,8405,925,0.0
GW103,925,9101,0.0
GW103,9101,6013,0.0
GW103,6013,6015,0.0
GW103,6015,7921,0.0
GW103,7921,10907,0.0
GW103,10907,9536,0.0
GW103,9536,9535,0.0
GW103,9535,7602,0.0
GW103,7602,7601,0.0
GW103,7601,7605,0.0
GW103,7605,7609,0.0
GW103,7609,7595,0.0
GW103,7595,7610,0.0
GW103,7610,10790,0.0
GW103,10790,7612,0.0
GW103,7612,10791,0.0
GW103,10791,7641,0.0
GW103,7641,7608,0.0
GW103,7608,9279,0.0
GW103,9279,9280,0.0
GW103,9280,6979,0.0
GW103,6979,3835,0.0
GW103,3835,1810,0.0
GW103,1810,6400,0.0
GW103,6400,2603,0.0
GW103,2603,2607,0.0
GW103,2607,2598,0.0
GW103,2598,2610,0.0
GW103,2610,3519,0.0
GW103,3519,2606,0.0
GW103,2606,2594,0.0
GW103,2594,6084,0.0
GW103,6084,8951,0.0
GW103,8951,9692,0.0
GW103,9692,1723,0.0
GW103,1723,9569,0.0
GW103,9569,12137,0.0
GW103,12137,12136,0.0
GW103,12136,9817,0.0
GW103,9817,11888,0.0
GW103,11888,8703,0.0
GW103,8703,11887,0.0
GW103,11887,11886,0.0
GW103,11886,11845,0.0
GW103,11845,11844,0.0
GW105,9569,8064,0.0
GW105,8064,8074,0.0
GW105,8074,8075,0.0
GW105,8075,4303,0.0
GW105,4303,8067,0.0
GW105,8067,8077,0.0
GW105,8077,8063,0.0
GW105,8063,8066,0.0
GW105,8066,8071,0.0
GW105,8071,8076,0.0
GW105,8076,8061,0.0
GW105,8061,8062,0.0
GW105,8062,10438,0.0
GW105,10438,10437,0.0
GW105,10437,10435,0.0
GW105,10435,1771,0.0
GW105,1771,9223,0.0
GW105,9223,9224,0.0
GW105,9224,1417,0.0
GW105,1417,569,0.0
GW105,569,1288,0.0
GW105,1288,567,0.0
GW105,567,568,0.0
GW105,568,6857,0.0
GW105,6857,5065,0.0
GW105,5065,1295,0.0
GW105,1295,6700,0.0
GW105,6700,1303,0.0
GW105,1303,1302,0.0
GW105,1302,1297,0.0
GW105,1297,1304,0.0
GW105,1304,1305,0.0
GW105,1305,618,0.0
GW105,618,1290,0.0
GW105,1290,6996,0.0
GW105,6996,6467,0.0
GW105,6467,10499,0.0
GW105,10499,10500,0.0
GW105,10500,10310,0.0
GW105,10310,10311,0.0
GW105,10311,9584,0.0
GW105,9584,4295,0.0
GW105,4295,4296,0.0
GW105,4296,1085,0.0
GW105,1085,1086,0.0
GW105,1086,11512,0.0
GW105,11512,12138,0.0
GW105,12138,11889,0.0
GW105,11889,1301,0.0
GW105,1301,12116,0.0
GW107,10311,10193,0.0
GW107,10193,10392,0.0
GW107,10392,9584,0.0
GW108,11512,2089,0.0
GW108,2089,10908,0.0
GW108,10908,9117,0.0
GW108,9117,9121,0.0
GW108,9121,9107,0.0
GW108,9107,9112,0.0
GW108,9112,3599,0.0
GW108,3599,6738,0.0
GW108,6738,9301,0.0
GW108,9301,9300,0.0
GW108,9300,9299,0.0
GW108,9299,2483,0.0
GW108,2483,3322,0.0
GW108,3322,3304,0.0
GW108,3304,3323,0.0
GW108,3323,3325,0.0
GW108,3325,3305,0.0
GW108,3305,3306,0.0
GW108,3306,3313,0.0
GW108,3313,3324,0.0
GW108,3324,3319,0.0
GW108,3319,8903,0.0
GW108,8903,2544,0.0
GW108,2544,2543,0.0
GW108,2543,9142,0.0
GW108,9142,6460,0.0
GW108,6460,10927,0.0
GW108,10927,6459,0.0
GW108,6459,6462,0.0
GW108,6462,2497,0.0
GW108,2497,9399,0.0
GW108,9399,126,0.0
GW108,126,4967,0.0
GW108,4967,4239,0.0
GW108,4239,9519,0.0
GW108,9519,5313,0.0
GW108,5313,5543,0.0
GW108,5543,7217,0.0
GW108,7217,2581,0.0
GW108,2581,2727,0.0
GW108,2727,5063,0.0
GW108,5063,10909,0.0
GW108,10909,8637,0.0
GW108,8637,8636,0.0
GW108,8636,7974,0.0
GW108,7974,8696,0.0
GW108,8696,6037,0.0
GW108,6037,5545,0.0
GW108,5545,8886,0.0
GW108,8886,5748,0.0
GW108,5748,955,0.0
GW108,955,5765,0.0
GW108,5765,5767,0.0
GW108,5767,5766,0.0
GW108,5766,5764,0.0
GW108,5764,10910,0.0
GW108,10910,10911,0.0
GW108,10911,10912,0.0
GW108,10912,6989,0.0
GW108,6989,8633,0.0
GW108,8633,732,0.0
GW108,732,7342,0.0
GW108,7342,9481,0.0
GW108,9481,7245,0.0
GW108,7245,804,0.0
GW108,804,7660,0.0
GW108,7660,10913,0.0
GW108,10913,1666,0.0
GW108,1666,4177,0.0
GW108,4177,8662,0.0
GW108,8662,5661,0.0
GW108,5661,7266,0.0
GW108,7266,7101,0.0
GW108,7101,7099,0.0
GW108,7099,12139,0.0
GW108,12139,9118,0.0
GW108,9118,11731,0.0
GW108,11731,11732,0.0
GW108,11732,11733,0.0
GW108,11733,11734,0.0
GW108,11734,11735,0.0
GW108,11735,11739,0.0
GW108,11739,11740,0.0
GW108,11740,11741,0.0
GW108,11741,1301,0.0
GW108,1301,11736,0.0
GW108,11736,11737,0.0
GW108,11737,11738,0.0
GW110,6869,7346,0.0
GW110,7346,7348,0.0
GW110,7348,3666,0.0
GW110,3666,3668,0.0
GW110,3668,8584,0.0
GW117,3667,3666,0.0
GW130,102,11016,0.0
GW174,9826,2866,0.0
GW174,2866,1656,0.0
GW174,1656,8168,0.0
GW174,8168,3667,0.0
GW174,3667,3668,0.0
GW175,3667,3665,0.0
GW176,4114,2866,0.0
GW176,2866,11890,0.0
GW178,8699,1242,0.0
GW178,1242,1241,0.0
GW178,1241,1245,0.0
GW180,4693,8760,0.0
GW180,8760,4697,0.0
GW180,4697,10708,0.0
GW180,10708,4701,0.0
GW180,4701,4702,0.0
GW182,9819,9274,0.0
GW182,9274,9275,0.0
GW182,9275,9271,0.0
GW182,9271,2034,0.0
GW182,2034,2035,0.0
GW182,2035,10635,0.0
GW182,10635,2036,0.0
GW182,2036,11743,0.0
GW182,11743,11891,0.0
GW182,11891,11892,0.0
GW182,11892,11893,0.0
GW182,11893,11894,0.0
GW182,11894,10636,0.0
GW184,8404,8402,0.0
GW184,8402,10028,0.0
GW185,6015,3616,0.0
GW185,3616,2117,0.0
GW185,2117,1011,0.0
GW185,1011,5936,0.0
GW187,9536,10852,0.0
GW187,10852,9696,0.0
GW187,9696,8258,0.0
GW187,8258,4440,0.0
GW190,7605,7607,0.0
GW200,2598,2604,0.0
GW200,2604,2609,0.0
GW200,2609,2607,0.0
GW200,2607,2605,0.0
GW200,2605,262,0.0
GW200,262,261,0.0
GW200,261,260,0.0
GW200,260,2458,0.0
GW200,2458,7584,0.0
GW200,7584,5185,0.0
GW200,5185,5184,0.0
GW200,5184,4322,0.0
GW200,4322,4323,0.0
GW200,4323,11513,0.0
GW200,11513,6935,0.0
GW200,6935,6922,0.0
GW200,6922,6932,0.0
GW200,6932,6928,0.0
GW200,6928,6930,0.0
GW200,6930,10445,0.0
GW200,10445,9077,0.0
GW200,9077,4288,0.0
GW200,4288,4321,0.0
GW200,4321,4324,0.0
GW200,4324,11744,0.0
GW200,11744,11745,0.0
GW200,11745,11746,0.0
GW200,11746,11747,0.0
GW200,11747,11748,0.0
GW200,11748,11749,0.0
GW220,7606,7641,0.0
GW240,2603,2605,0.0
GW250,3519,2609,0.0
GW260,5185,5550,0.0
GW260,5550,6270,0.0
GW300,69,6693,0.0
GW300,6693,10915,0.0
GW300,10915,10292,0.0
GW300,10292,10283,0.0
GW300,10283,10281,0.0
GW300,10281,10916,0.0
GW300,10916,10278,0.0
GW300,10278,10288,0.0
GW300,10288,10279,0.0
GW300,10279,10280,0.0
GW300,10280,10275,0.0
GW300,10275,10277,0.0
GW300,10277,10289,0.0
GW300,10289,10917,0.0
GW300,10917,10918,0.0
GW300,10918,10291,0.0
GW300,10291,2923,0.0
GW300,2923,2924,0.0
GW300,2924,8758,0.0
GW300,8758,12117,0.0
GW310,10445,4108,0.0
GW310,4108,2106,0.0
GW310,2106,3435,0.0
GW310,3435,1733,0.0
GW310,1733,326,0.0
GW310,326,8576,0.0
GW310,8576,5119,0.0
GW310,5119,6091,0.0
GW310,6091,4496,0.0
GW310,4496,4500,0.0
GW310,4500,3296,0.0
GW310,3296,7107,0.0
GW310,7107,6693,0.0
GW310,6693,11725,0.0
GW317,4500,4501,0.0
GW317,4501,4499,0.0
GW317,4499,5652,0.0
GW340,10288,10286,0.0
GW340,10286,4249,0.0
GW340,4249,6797,0.0
GW340,6797,6173,0.0
GW340,6173,4015,0.0
GW340,4015,6175,0.0
GW340,6175,6174,0.0
GW340,6174,1986,0.0
GW340,1986,5385,0.0
GW340,5385,8236,0.0
GW350,10291,10286,0.0
GW350,10286,4249,0.0
GW370,2924,10919,0.0
GW370,10919,2925,0.0
GW370,2925,10920,0.0
GW370,10920,4198,0.0
GW425,1195,1174,0.0
GW425,1174,8292,0.0
GW430,10492,9562,0.0
GW430,9562,12141,0.0
GW450,11017,11018,0.0
GW450,11018,3431,0.0
GW450,3431,8884,0.0
GW450,8884,8885,0.0
GW450,8885,5335,0.0
GW450,5335,5336,0.0
GW450,5336,1342,0.0
GW450,1342,2890,0.0
GW450,2890,1300,0.0
GW450,1300,1302,0.0
GW450,1302,8744,0.0
GW450,8744,11750,0.0
GW454,9009,10826,0.0
GW454,10826,4373,0.0
GW454,4373,10588,0.0
GW454,10588,7955,0.0
GW454,7955,7954,0.0
GW454,7954,429,0.0
GW454,429,8178,0.0
GW454,8178,8128,0.0
GW454,8128,1920,0.0
GW454,1920,7657,0.0
GW454,7657,6250,0.0
GW454,6250,8884,0.0
GW454,8884,12142,0.0
GW454,12142,12143,0.0
GW454,12143,12105,0.0
GW456,5336,1342,0.0
GW490,3777,4646,0.0
GW5001,10349,10350,0.0
GW5001,10350,10351,0.0
GW5001,10351,2618,0.0
GW5001,2618,10922,0.0
GW5001,10922,11896,0.0
GW520,10924,4755,0.0
GW530,6700,2890,0.0
GW5401,3432,6999,0.0
GW570,1940,3577,0.0
GW570,3577,3575,0.0
GW570,3575,796,0.0
GW580,3259,6044,0.0
GW580,6044,9974,0.0
GW580,9974,6043,0.0
GW580,6043,2200,0.0
GW580,2200,11898,0.0
GW606,2483,6701,0.0
GW606,6701,2220,0.0
GW606,2220,10501,0.0
GW606,10501,2123,0.0
GW606,2123,6237,0.0
GW606,6237,5310,0.0
GW606,5310,3085,0.0
GW606,3085,5226,0.0
GW606,5226,7384,0.0
GW606,7384,9580,0.0
GW606,9580,1725,0.0
GW606,1725,1238,0.0
GW608,2220,10925,0.0
GW608,10925,6849,0.0
GW608,6849,6119,0.0
GW608,6119,7965,0.0
GW611,3331,7262,0.0
GW611,7262,2612,0.0
GW611,2612,6780,0.0
GW611,6780,9389,0.0
GW611,9389,3333,0.0
GW611,3333,5863,0.0
GW611,5863,5864,0.0
GW611,5864,3332,0.0
GW611,3332,11899,0.0
GW620,6462,9396,0.0
GW620,9396,9395,0.0
GW620,9395,6974,0.0
GW620,6974,6976,0.0
GW620,6976,3823,0.0
GW620,3823,11900,0.0
GW629,5313,5316,0.0
GW629,5316,6230,0.0
GW630,5543,10928,0.0
GW630,10928,6230,0.0
GW640,5545,5546,0.0
GW640,5546,2119,0.0
GW640,2119,2118,0.0
GW640,2118,10930,0.0
GW640,10930,8740,0.0
GW640,8740,1652,0.0
GW640,1652,8080,0.0
GW640,8080,5718,0.0
GW650,5766,5764,0.0
GW650,5764,10931,0.0
GW650,10931,3517,0.0
GW660,6989,8640,0.0
GW660,8640,8642,0.0
GW660,8642,8643,0.0
GW660,8643,5816,0.0
GW660,5816,3784,0.0
GW660,3784,1439,0.0
GW660,1439,7568,0.0
GW660,7568,8646,0.0
GW660,8646,7494,0.0
GW660,7494,6563,0.0
GW680,7245,7104,0.0
GW680,7104,7391,0.0
GW680,7391,7093,0.0
GW680,7093,3345,0.0
GW680,3345,3344,0.0
GW690,8662,5450,0.0
GW690,5450,5449,0.0
GW690,5449,1575,0.0
GW690,1575,8736,0.0
GW720,3426,3269,0.0
GW720,3269,3270,0.0
GW730,8302,8306,0.0
GW730,8306,8308,0.0
GW730,8308,8304,0.0
GW730,8304,2843,0.0
GW730,2843,10932,0.0
GW730,10932,2446,0.0
GW730,2446,6415,0.0
GW730,6415,2204,0.0
GW730,2204,2203,0.0
GW730,2203,10933,0.0
GW730,10933,1112,0.0
GW730,1112,5795,0.0
GW730,5795,10225,0.0
GW730,10225,5462,0.0
GW730,5462,6403,0.0
GW730,6403,8236,0.0
GW730,8236,4253,0.0
GW730,4253,4254,0.0
GW730,4254,4252,0.0
GW730,4252,9424,0.0
GW730,9424,7268,0.0
GW730,7268,47,0.0
GW730,47,49,0.0
GW730,49,5792,0.0
GW730,5792,7269,0.0
GW730,7269,6981,0.0
GW730,6981,2485,0.0
GW730,2485,5900,0.0
GW730,5900,5901,0.0
GW730,5901,48,0.0
GW730,48,12149,0.0
GW730,12149,11795,0.0
GW730,11795,11901,0.0
GW730,11901,11902,0.0
GW732,8298,8306,0.0
GW734,2855,7091,0.0
GW734,7091,9,0.0
GW734,9,9563,0.0
GW734,9563,9383,0.0
GW734,9383,5868,0.0
GW734,5868,3540,0.0
GW734,3540,6055,0.0
GW734,6055,1213,0.0
GW734,1213,5612,0.0
GW734,5612,9084,0.0
GW734,9084,2999,0.0
GW734,2999,5340,0.0
GW734,5340,7412,0.0
GW734,7412,5635,0.0
GW734,5635,4583,0.0
GW734,4583,9540,0.0
GW734,9540,9322,0.0
GW734,9322,5614,0.0
GW734,5614,7301,0.0
GW734,7301,6090,0.0
GW734,6090,10934,0.0
GW734,10934,10935,0.0
GW734,10935,7379,0.0
GW734,7379,2313,0.0
GW734,2313,7097,0.0
GW734,7097,44,0.0
GW734,44,7480,0.0
GW734,7480,7481,0.0
GW740,5899,5900,0.0
GW770,10660,3030,0.0
GW770,3030,5575,0.0
GW770,5575,6491,0.0
GW770,6491,2396,0.0
GW770,2396,2395,0.0
GW770,2395,7707,0.0
GW770,7707,7708,0.0
GW770,7708,7726,0.0
GW770,7726,10783,0.0
GW770,10783,7313,0.0
GW770,7313,7314,0.0
GW770,7314,3629,0.0
GW780,7314,3013,0.0
GW780,3013,11796,0.0
GW784,202,6809,0.0
GW790,7087,1589,0.0
GW790,1589,1590,0.0
GW810,7948,7689,0.0
GW810,7689,7688,0.0
GW810,7688,7949,0.0
GW810,7949,7241,0.0
GW810,7241,9294,0.0
GW810,9294,1169,0.0
GW810,1169,722,0.0
GW810,722,518,0.0
GW810,518,517,0.0
GW810,517,3709,0.0
GW810,3709,7086,0.0
GW810,7086,4246,0.0
GW810,4246,10563,0.0
GW810,10563,10566,0.0
GW810,10566,5557,0.0
GW810,5557,3228,0.0
GW810,3228,10,0.0
GW810,10,2391,0.0
GW810,2391,5776,0.0
GW810,5776,5576,0.0
GW810,5576,4222,0.0
GW810,4222,4223,0.0
GW810,4223,11019,0.0
GW820,2484,2486,0.0
GW820,2486,10566,0.0
GW828,2154,9923,0.0
GW828,9923,7681,0.0
GW828,7681,582,0.0
GW828,582,9539,0.0
GW828,9539,4224,0.0
GW828,4224,4223,0.0
GW830,6049,7242,0.0
GW830,7242,9425,0.0
GW830,9425,6048,0.0
GW830,6048,7500,0.0
GW830,7500,25,0.0
GW830,25,8857,0.0
GW830,8857,11020,0.0
GW830,11020,7456,0.0
GW830,7456,9452,0.0
GW830,9452,9080,0.0
GW830,9080,7520,0.0
GW830,7520,11021,0.0
GW830,11021,5555,0.0
GW830,5555,1648,0.0
GW830,1648,11019,0.0
GW830,11019,1586,0.0
GW830,1586,11022,0.0
